PLAY_NUM,YEAR,OFF/DEF,DATE,OPPONENT,QTR,TIME,Pand10,DOWN,TO_GAIN,POS,PLAY_TYPE,GAIN,P1,P2,PLAY_DETAIL,WIN/LOSS
106,2019,OFFENSE,10/5/2019,BUTLER,3,07:58,NO,4,3,3,OTHER,0,n/a,n/a,"MESSINA, JONNY FIELD GOAL ATTEMPT FROM 20 GOOD, CLOCK 05:30.",n/a
107,2019,DEFENSE,10/5/2019,BUTLER,3,05:30,YES,1,10,25,PASS,0,"STEPHEN DENNIS,",SAM BROWN SIDELINE,"SAM BROWN SIDELINE PASS INCOMPLETE TO STEPHEN DENNIS, QB HURRY BY DUNCAN, COLBY.",W
108,2019,DEFENSE,10/5/2019,BUTLER,3,05:30,NO,2,10,25,PASS,0,STEPHEN DENNIS,SAM BROWN DEEP OUT,"SAM BROWN DEEP OUT PASS INCOMPLETE TO STEPHEN DENNIS (CURETON, NATE), QB HURRY BY STEPHENS, HUNTER.",L
109,2019,DEFENSE,10/5/2019,BUTLER,3,05:30,NO,3,10,25,PASS,2,KAVON SAMUELS,SAM BROWN SCREEN,"SAM BROWN SCREEN PASS COMPLETE TO KAVON SAMUELS FOR 2 YARDS TO THE BUTLER27 (SMITH, TARREN).",W
110,2019,OFFENSE,10/5/2019,BUTLER,3,04:26,YES,1,10,44,PASS,0,THE BUTLER49,"DEFILIPPO, GAVEN SCREEN","DEFILIPPO, GAVEN SCREEN PASS INTERCEPTED BY LUKE SENNETT AT THE BUTLER49, LUKE SENNETT RETURN 0 YARDS TO THE BUTLER49.",L
111,2019,DEFENSE,10/5/2019,BUTLER,3,04:19,YES,1,10,49,RUN,2,NICK ORLANDO,n/a,"NICK ORLANDO RUSH OVER RIGHT END FOR 2 YARDS TO THE STET49 (GANTT, REGGIE).",W
112,2019,DEFENSE,10/5/2019,BUTLER,3,04:19,NO,2,8,49,PASS,7,BRAD SZNAJDER,NICK ORLANDO SIDELINE,"NICK ORLANDO SIDELINE PASS COMPLETE TO BRAD SZNAJDER FOR 7 YARDS TO THE STET42, OUT-OF-BOUNDS (CRASKE, JAMIESON).",L
113,2019,DEFENSE,10/5/2019,BUTLER,3,04:19,NO,3,1,42,RUN,3,NICK ORLANDO,n/a,"NICK ORLANDO RUSH QUARTERBACK DRAW FOR 3 YARDS TO THE STET39, 1ST DOWN BUTLER (DUNCAN, COLBY).",L
114,2019,DEFENSE,10/5/2019,BUTLER,3,04:19,NO,1,10,39,PASS,0,BRAD SZNAJDER,NICK ORLANDO SCREEN,NICK ORLANDO SCREEN PASS INCOMPLETE TO BRAD SZNAJDER.,W
115,2019,DEFENSE,10/5/2019,BUTLER,3,04:19,NO,2,10,39,PASS,12,NATE RUSK,SAM BROWN SIDELINE,"SAM BROWN SIDELINE PASS COMPLETE TO NATE RUSK FOR 12 YARDS TO THE STET27, 1ST DOWN BUTLER.",L
116,2019,DEFENSE,10/5/2019,BUTLER,3,04:19,NO,1,10,27,RUN,5,BRAD SZNAJDER,n/a,"BRAD SZNAJDER RUSH OVER LEFT END FOR 5 YARDS TO THE STET22 (GANTT, REGGIE).",L
117,2019,DEFENSE,10/5/2019,BUTLER,3,04:19,NO,2,5,22,RUN,6,NICK ORLANDO,n/a,"NICK ORLANDO RUSH OVER RIGHT END FOR 6 YARDS TO THE STET16, 1ST DOWN BUTLER (SMITH, TARREN).",L
118,2019,DEFENSE,10/5/2019,BUTLER,3,04:19,NO,1,10,16,RUN,1,NICK ORLANDO,n/a,"NICK ORLANDO RUSH OVER RIGHT END FOR 1 YARD TO THE STET15 (JOHNSON, JAYLON).",W
119,2019,DEFENSE,10/5/2019,BUTLER,4,04:19,NO,2,9,15,PASS,5,STEPHEN DENNIS,SAM BROWN SIDELINE,SAM BROWN SIDELINE PASS COMPLETE TO STEPHEN DENNIS FOR 5 YARDS TO THE STET10.,L
120,2019,DEFENSE,10/5/2019,BUTLER,4,04:19,NO,3,4,10,RUN,1,NICK ORLANDO,n/a,"NICK ORLANDO RUSH OVER LEFT END FOR 1 YARD TO THE STET9 (CRASKE, JAMIESON;KATZ, PETER).",W
121,2019,DEFENSE,10/5/2019,BUTLER,4,04:19,NO,4,3,9,OTHER,0,n/a,n/a,"BEVELHIMER, DREW FIELD GOAL ATTEMPT FROM 27 GOOD, CLOCK 13:24.",n/a
122,2019,OFFENSE,10/5/2019,BUTLER,4,13:24,YES,1,10,44,RUN,5,"LEARY, JALEN",n/a,"LEARY, JALEN RUSH UP MIDDLE FOR 5 YARDS TO THE STET49 (MALACHI PIKE).",W
123,2019,OFFENSE,10/5/2019,BUTLER,4,13:24,NO,2,5,49,PENALTY OPP,0,n/a,n/a,"PENALTY STET FALSE START (ALEXANDER, BRAD) 5 YARDS TO THE STET44.",W
124,2019,OFFENSE,10/5/2019,BUTLER,4,13:24,NO,2,10,44,RUN,1,"LEARY, JALEN",n/a,"LEARY, JALEN RUSH OVER RIGHT GUARD FOR 1 YARD TO THE STET45 (NICK MAHALAK;SAMMY SZAMES).",L
125,2019,OFFENSE,10/5/2019,BUTLER,4,13:24,NO,3,9,45,PASS,0,THE STET49,"DEFILIPPO, GAVEN SLANT","DEFILIPPO, GAVEN SLANT PASS INTERCEPTED BY BEAU SNUGGS AT THE BUTLER42, BEAU SNUGGS RETURN 9 YARDS TO THE STET49.",L
126,2019,DEFENSE,10/5/2019,BUTLER,4,12:04,YES,1,10,49,PASS,0,STEPHEN DENNIS,SAM BROWN DEEP OUT,"SAM BROWN DEEP OUT PASS INCOMPLETE TO STEPHEN DENNIS (SCOTT, JALON).",W
127,2019,DEFENSE,10/5/2019,BUTLER,4,12:04,NO,2,10,49,RUN,0,NICK ORLANDO,n/a,"NICK ORLANDO RUSH QUARTERBACK DRAW FOR NO GAIN TO THE STET49 (CRASKE, JAMIESON;STEPHENS, HUNTER).",L
128,2019,DEFENSE,10/5/2019,BUTLER,4,12:04,NO,3,10,49,PASS,0,"STEPHEN DENNIS,",SAM BROWN DEEP OUT,"SAM BROWN DEEP OUT PASS INCOMPLETE TO STEPHEN DENNIS, QB HURRY BY ANDREWS, ANTONIO.",W
129,2019,OFFENSE,10/5/2019,BUTLER,4,10:56,YES,1,10,9,PASS,11,"LANE, QUINTON","DEFILIPPO, GAVEN SIDELINE","DEFILIPPO, GAVEN SIDELINE PASS COMPLETE TO LANE, QUINTON FOR 11 YARDS TO THE STET20, 1ST DOWN STET.",W
130,2019,OFFENSE,10/5/2019,BUTLER,4,10:56,NO,1,10,20,RUN,55,"WESTCOTT, JAREEM",n/a,"WESTCOTT, JAREEM RUSH OVER RIGHT TACKLE FOR 55 YARDS TO THE BUTLER25, 1ST DOWN STET, OUT-OF-BOUNDS.",W
131,2019,OFFENSE,10/5/2019,BUTLER,4,10:56,NO,1,10,25,RUN,5,"LEARY, JALEN",n/a,"LEARY, JALEN RUSH OVER LEFT END FOR 5 YARDS TO THE BUTLER20 (MASON BRUNNER).",W
132,2019,OFFENSE,10/5/2019,BUTLER,4,10:56,NO,2,5,20,PASS,0,"BURDETTE, STEVEN","DEFILIPPO, GAVEN DEEP OUT","DEFILIPPO, GAVEN DEEP OUT PASS INCOMPLETE TO BURDETTE, STEVEN.",L
133,2019,OFFENSE,10/5/2019,BUTLER,4,10:56,NO,3,5,20,PASS,15,"DRAPER, MAX","DEFILIPPO, GAVEN SLANT","DEFILIPPO, GAVEN SLANT PASS COMPLETE TO DRAPER, MAX FOR 15 YARDS TO THE BUTLER5, 1ST DOWN STET (BEAU SNUGGS;LUKE SENNETT).",W
134,2019,OFFENSE,10/5/2019,BUTLER,4,10:56,NO,1,5,5,RUN,4,"LEARY, JALEN",n/a,"LEARY, JALEN RUSH OVER RIGHT GUARD FOR 4 YARDS TO THE BUTLER1 (HOLDEN SEMANCIK;AUSTIN LEWIS).",L
135,2019,OFFENSE,10/5/2019,BUTLER,4,10:56,NO,2,1,1,RUN,0,"LEARY, JALEN",n/a,"LEARY, JALEN RUSH OVER RIGHT GUARD FOR NO GAIN TO THE BUTLER1 (AUSTIN LEWIS;NICK MAHALAK).",L
136,2019,OFFENSE,10/5/2019,BUTLER,4,10:56,NO,3,1,1,RUN,0,"LEARY, JALEN",n/a,"LEARY, JALEN RUSH OVER RIGHT TACKLE FOR NO GAIN TO THE BUTLER1 (MASON BRUNNER).",L
137,2019,OFFENSE,10/5/2019,BUTLER,4,10:56,NO,4,1,1,OTHER,0,n/a,n/a,"MESSINA, JONNY FIELD GOAL ATTEMPT FROM 18 GOOD, CLOCK 07:56.",n/a
138,2019,DEFENSE,10/5/2019,BUTLER,4,07:56,YES,1,10,40,PASS,30,STEPHEN DENNIS,SAM BROWN DEEP OUT,"SAM BROWN DEEP OUT PASS COMPLETE TO STEPHEN DENNIS FOR 30 YARDS TO THE STET30, 1ST DOWN BUTLER.",L
139,2019,DEFENSE,10/5/2019,BUTLER,4,07:56,NO,1,10,30,PENALTY OPP,0,n/a,n/a,"BRAD SZNAJDER RUSH OVER LEFT END FOR 12 YARDS TO THE STET18 (CURETON, NATE;REID, FERMON), PENALTY BUTLER HOLDING (JOHNNY O'SHEA) 10 YARDS TO THE STET28.",W
140,2019,DEFENSE,10/5/2019,BUTLER,4,07:56,NO,1,8,28,OTHER,0,n/a,n/a,1ST AND 8.,n/a
141,2019,DEFENSE,10/5/2019,BUTLER,4,07:56,NO,1,8,28,PASS,0,JOHNNY O'SHEA,SAM BROWN SIDELINE,SAM BROWN SIDELINE PASS INCOMPLETE TO JOHNNY O'SHEA.,W
142,2019,DEFENSE,10/5/2019,BUTLER,4,07:56,NO,2,8,28,OTHER,0,n/a,n/a,"QB HURRY BY SMITH, TARREN, QB HURRY BY DUNCAN, COLBY.",n/a
143,2019,DEFENSE,10/5/2019,BUTLER,4,07:56,NO,2,8,28,PENALTY OPP,0,n/a,n/a,PENALTY BUTLER FALSE START (SAM BADOVINAC) 5 YARDS TO THE STET33.,W
144,2019,DEFENSE,10/5/2019,BUTLER,4,07:56,NO,2,13,33,PASS,27,STEPHEN DENNIS,SAM BROWN SLANT,"SAM BROWN SLANT PASS COMPLETE TO STEPHEN DENNIS FOR 27 YARDS TO THE STET6, 1ST DOWN BUTLER (KATZ, PETER).",L
145,2019,DEFENSE,10/5/2019,BUTLER,4,07:56,NO,1,6,6,PASS,6,JOHNNY O'SHEA,SAM BROWN CROSSING,"SAM BROWN CROSSING PASS COMPLETE TO JOHNNY O'SHEA FOR 6 YARDS TO THE STET0, TOUCHDOWN, CLOCK 05:53.",L
146,2019,OFFENSE,10/5/2019,BUTLER,4,05:53,YES,1,10,37,RUN,3,"WESTCOTT, JAREEM",n/a,"WESTCOTT, JAREEM RUSH OVER RIGHT GUARD FOR 3 YARDS TO THE STET40 (NICK MAHALAK;SAMMY SZAMES).",L
147,2019,OFFENSE,10/5/2019,BUTLER,4,05:53,NO,2,7,40,PASS,24,"JORDAN, JUSTIN","DEFILIPPO, GAVEN SIDELINE","DEFILIPPO, GAVEN SIDELINE PASS COMPLETE TO JORDAN, JUSTIN FOR 24 YARDS TO THE BUTLER36, 1ST DOWN STET.",W
148,2019,OFFENSE,10/5/2019,BUTLER,4,05:53,NO,1,10,36,RUN,9,"LEARY, JALEN",n/a,"LEARY, JALEN RUSH DRAW PLAY FOR 9 YARDS TO THE BUTLER27 (NICK MAHALAK;LUKE SENNETT).",W
149,2019,OFFENSE,10/5/2019,BUTLER,4,05:53,NO,2,1,27,RUN,2,"LEARY, JALEN",n/a,"LEARY, JALEN RUSH OVER LEFT GUARD FOR 2 YARDS TO THE BUTLER25, 1ST DOWN STET (MASON BRUNNER).",L
150,2019,OFFENSE,10/5/2019,BUTLER,4,05:53,NO,1,10,25,PASS,7,"DRAPER, MAX","DEFILIPPO, GAVEN CROSSING","DEFILIPPO, GAVEN CROSSING PASS COMPLETE TO DRAPER, MAX FOR 7 YARDS TO THE BUTLER18 (AUSTIN LEWIS).",W
151,2019,OFFENSE,10/5/2019,BUTLER,4,05:53,NO,2,3,18,RUN,7,"LEARY, JALEN",n/a,"LEARY, JALEN RUSH OVER RIGHT GUARD FOR 7 YARDS TO THE BUTLER11, 1ST DOWN STET (LUKE SENNETT;BRADLEY MAGEE).",W
152,2019,OFFENSE,10/5/2019,BUTLER,4,05:53,NO,1,10,11,PENALTY OPP,0,n/a,n/a,"DEFILIPPO, GAVEN RUSH QUARTERBACK DRAW FOR 5 YARDS TO THE BUTLER6 (MASON BRUNNER), PENALTY STET HOLDING (CORTE, BILLY) 10 YARDS TO THE BUTLER21, NO PLAY.",W
153,2019,OFFENSE,10/5/2019,BUTLER,4,05:53,NO,1,20,21,PASS,0,"JORDAN, JUSTIN","DEFILIPPO, GAVEN SLANT","DEFILIPPO, GAVEN SLANT PASS INCOMPLETE TO JORDAN, JUSTIN.",L
154,2019,OFFENSE,10/5/2019,BUTLER,4,05:53,NO,2,20,21,PASS,21,"JORDAN, JUSTIN","DEFILIPPO, GAVEN CROSSING","DEFILIPPO, GAVEN CROSSING PASS COMPLETE TO JORDAN, JUSTIN FOR 21 YARDS TO THE BUTLER0, 1ST DOWN STET, TOUCHDOWN, CLOCK 03:02.",W
155,2019,DEFENSE,10/5/2019,BUTLER,4,03:02,YES,1,10,31,PENALTY OPP,0,n/a,n/a,"SAM BROWN SLANT PASS COMPLETE TO STEPHEN DENNIS FOR 17 YARDS TO THE BUTLER48 (SCOTT, JALON), PENALTY BUTLER HOLDING 5 YARDS TO THE BUTLER26, NO PLAY.",W
156,2019,DEFENSE,10/5/2019,BUTLER,4,03:02,NO,1,15,26,RUN,2,SAM BROWN,n/a,"SAM BROWN RUSH OVER LEFT END FOR 2 YARDS TO THE BUTLER28, OUT-OF-BOUNDS (DUNCAN, COLBY).",W
157,2019,DEFENSE,10/5/2019,BUTLER,4,03:02,NO,2,13,28,RUN,6,SAM BROWN,n/a,"SAM BROWN RUSH OVER LEFT END FOR 6 YARDS TO THE BUTLER34, OUT-OF-BOUNDS (CRASKE, JAMIESON).",L
158,2019,DEFENSE,10/5/2019,BUTLER,4,03:02,NO,3,7,34,PASS,0,"BRAD HUTH,",SAM BROWN SIDELINE,"SAM BROWN SIDELINE PASS INCOMPLETE TO BRAD HUTH, QB HURRY BY CRASKE, JAMIESON, QB HURRY BY RICHARDS, BRYSON.",W
159,2019,OFFENSE,10/5/2019,BUTLER,4,01:38,YES,1,10,38,RUN,28,"LEARY, JALEN",n/a,"LEARY, JALEN RUSH OVER LEFT TACKLE FOR 28 YARDS TO THE BUTLER34, 1ST DOWN STET (LUKE SENNETT).",W
160,2019,OFFENSE,10/5/2019,BUTLER,4,01:38,NO,1,10,34,RUN,11,"LEARY, JALEN",n/a,"LEARY, JALEN RUSH OVER LEFT TACKLE FOR 11 YARDS TO THE BUTLER23, 1ST DOWN STET (BRADLEY MAGEE;DEVIN AGUILAR).",W
161,2019,OFFENSE,10/5/2019,BUTLER,4,01:38,NO,1,10,23,RUN,1,"LEARY, JALEN",n/a,"LEARY, JALEN RUSH OVER RIGHT GUARD FOR 1 YARD TO THE BUTLER22 (MAX WIRTH;JUSTIN MARKUS).",L
162,2019,OFFENSE,10/5/2019,BUTLER,4,01:38,NO,2,9,22,RUN,6,"LEARY, JALEN",n/a,"LEARY, JALEN RUSH OVER RIGHT GUARD FOR 6 YARDS TO THE BUTLER16 (LUKE SENNETT).",W
163,2019,OFFENSE,10/5/2019,BUTLER,4,01:38,NO,3,3,16,RUN,9,"LEARY, JALEN",n/a,"LEARY, JALEN RUSH UP MIDDLE FOR 9 YARDS TO THE BUTLER7, 1ST DOWN STET (LUKE SENNETT).",W
164,2019,OFFENSE,10/5/2019,BUTLER,4,01:38,NO,1,7,7,RUN,-2,TEAM,n/a,TEAM RUSH FOR LOSS OF 2 YARDS TO THE BUTLER9.,L
165,2019,OFFENSE,10/5/2019,BUTLER,4,01:38,NO,2,9,9,RUN,-1,TEAM,n/a,TEAM RUSH UP MIDDLE FOR LOSS OF 1 YARD TO THE BUTLER10.,W
166,2019,OFFENSE,10/5/2019,BUTLER,4,01:38,NO,3,10,10,OTHER,0,n/a,n/a,"MESSINA, JONNY FIELD GOAL ATTEMPT FROM 27 GOOD, CLOCK 00:00.",n/a
167,2019,OFFENSE,10/5/2019,BUTLER,4,01:38,NO,1,35,35,OTHER,0,n/a,n/a,"END OF GAME, CLOCK 00:00.",n/a
0,2019,OFFENSE,10/19/2019,DAYTON,1,15:00,YES,1,10,25,RUN,2,"DEFILIPPO, GAVEN",n/a,"DEFILIPPO, GAVEN RUSH QUARTERBACK DRAW FOR 2 YARDS TO THE STET27 (DYER, GRANT).",L
1,2019,OFFENSE,10/19/2019,DAYTON,1,15:00,NO,2,8,27,RUN,3,"WESTCOTT, JAREEM",n/a,"WESTCOTT, JAREEM RUSH OVER LEFT GUARD FOR 3 YARDS TO THE STET30 (OBRINGER, NATE).",W
2,2019,OFFENSE,10/19/2019,DAYTON,1,15:00,NO,3,5,30,PASS,10,"WESTCOTT, JAREEM","DEFILIPPO, GAVEN SCREEN","DEFILIPPO, GAVEN SCREEN PASS COMPLETE TO WESTCOTT, JAREEM FOR 10 YARDS TO THE STET40, 1ST DOWN STET (STODOLA, MIKE).",W
3,2019,OFFENSE,10/19/2019,DAYTON,1,15:00,NO,1,10,40,PASS,0,"WESTCOTT, JAREEM","DEFILIPPO, GAVEN SCREEN","DEFILIPPO, GAVEN SCREEN PASS INCOMPLETE TO WESTCOTT, JAREEM.",L
4,2019,OFFENSE,10/19/2019,DAYTON,1,15:00,NO,2,10,40,PENALTY OPP,0,n/a,n/a,"PENALTY STET FALSE START (NAILS, JEREMIAH) 5 YARDS TO THE STET35.",W
5,2019,OFFENSE,10/19/2019,DAYTON,1,15:00,NO,2,15,35,RUN,2,"WESTCOTT, JAREEM",n/a,"WESTCOTT, JAREEM RUSH OVER RIGHT TACKLE FOR 2 YARDS TO THE STET37 (EASTERLING, BRANDON;STODOLA, MIKE).",W
6,2019,OFFENSE,10/19/2019,DAYTON,1,15:00,NO,3,13,37,PASS,0,"DRAPER, MAX","DEFILIPPO, GAVEN DEEP OUT","DEFILIPPO, GAVEN DEEP OUT PASS INCOMPLETE TO DRAPER, MAX.",L
7,2019,DEFENSE,10/19/2019,DAYTON,1,12:52,YES,1,10,30,PASS,18,"TRAUTMAN, ADAM","COOK, JACK DEEP OUT","COOK, JACK DEEP OUT PASS COMPLETE TO TRAUTMAN, ADAM FOR 18 YARDS TO THE UD48, 1ST DOWN UD (HENDERSON, JJ).",L
8,2019,DEFENSE,10/19/2019,DAYTON,1,12:52,NO,1,10,48,PASS,2,"SKIBINSKI, RYAN","COOK, JACK SCREEN","COOK, JACK SCREEN PASS COMPLETE TO SKIBINSKI, RYAN FOR 2 YARDS TO THE 50 YARDLINE (LAWRENCE, DWIGHT).",W
9,2019,DEFENSE,10/19/2019,DAYTON,1,12:52,NO,2,8,50,RUN,-1,"COOK, JACK",n/a,"COOK, JACK RUSH OVER RIGHT END FOR LOSS OF 1 YARD TO THE UD49 (REID, FERMON).",W
10,2019,DEFENSE,10/19/2019,DAYTON,1,12:52,NO,3,9,49,RUN,3,"COOK, JACK",n/a,"COOK, JACK RUSH OVER RIGHT TACKLE FOR 3 YARDS TO THE STET48 (KATZ, PETER).",W
11,2019,OFFENSE,10/19/2019,DAYTON,1,10:29,YES,1,10,7,PASS,20,"BURDETTE, STEVEN","DEFILIPPO, GAVEN SIDELINE","DEFILIPPO, GAVEN SIDELINE PASS COMPLETE TO BURDETTE, STEVEN FOR 20 YARDS TO THE STET27, 1ST DOWN STET (WATSON, A.J.).",W
12,2019,OFFENSE,10/19/2019,DAYTON,1,10:29,NO,1,10,27,PASS,7,"BECKER, CONNOR","DEFILIPPO, GAVEN SIDELINE","DEFILIPPO, GAVEN SIDELINE PASS COMPLETE TO BECKER, CONNOR FOR 7 YARDS TO THE STET34 (RUMPKE, ZACH).",W
13,2019,OFFENSE,10/19/2019,DAYTON,1,10:29,NO,2,3,34,PASS,13,"BECKER, CONNOR","DEFILIPPO, GAVEN SIDELINE","DEFILIPPO, GAVEN SIDELINE PASS COMPLETE TO BECKER, CONNOR FOR 13 YARDS TO THE STET47, 1ST DOWN STET (EASTERLING, BRANDON).",W
14,2019,OFFENSE,10/19/2019,DAYTON,1,10:29,NO,1,10,47,PASS,7,"NAILS, JEREMIAH","DEFILIPPO, GAVEN SIDELINE","DEFILIPPO, GAVEN SIDELINE PASS COMPLETE TO NAILS, JEREMIAH FOR 7 YARDS TO THE UD46 (EASTERLING, BRANDON).",W
15,2019,OFFENSE,10/19/2019,DAYTON,1,10:29,NO,2,3,46,RUN,2,"LEARY, JALEN",n/a,"LEARY, JALEN RUSH OVER RIGHT END FOR 2 YARDS TO THE UD44 (DYER, GRANT).",L
16,2019,OFFENSE,10/19/2019,DAYTON,1,10:29,NO,3,1,44,PASS,0,"HODGES, GRANT,","DEFILIPPO, GAVEN POST","DEFILIPPO, GAVEN POST PASS INCOMPLETE TO HODGES, GRANT, QB HURRY BY DYER, GRANT.",L
17,2019,DEFENSE,10/19/2019,DAYTON,1,08:03,YES,1,10,13,PASS,0,"HURD, MARKUS","COOK, JACK POST","COOK, JACK POST PASS INCOMPLETE TO HURD, MARKUS.",W
18,2019,DEFENSE,10/19/2019,DAYTON,1,08:03,NO,2,10,13,PASS,-7,"COOK, JACK",n/a,"COOK, JACK SACKED FOR LOSS OF 7 YARDS TO THE UD6 (MOORE, GREGORY;ANDREWS, ANTONIO), PENALTY UD ILLEGAL BLOCK DECLINED.",W
19,2019,DEFENSE,10/19/2019,DAYTON,1,08:03,NO,3,17,6,PASS,0,"HURD, MARKUS","COOK, JACK CROSSING","COOK, JACK CROSSING PASS INCOMPLETE TO HURD, MARKUS (LAWRENCE, DWIGHT).",W
20,2019,OFFENSE,10/19/2019,DAYTON,1,07:11,YES,1,10,23,RUN,22,"LEARY, JALEN",n/a,"LEARY, JALEN RUSH OVER RIGHT TACKLE FOR 22 YARDS TO THE UD1, 1ST DOWN STET (KELLY,CHRISTIAN;WHITMAN, COLT).",W
21,2019,OFFENSE,10/19/2019,DAYTON,1,07:11,NO,1,1,1,RUN,0,"DEFILIPPO, GAVEN",n/a,"DEFILIPPO, GAVEN RUSH QUARTERBACK DRAW FOR NO GAIN TO THE UD1 (WHITMAN, COLT;RUMPKE, ZACH).",L
22,2019,OFFENSE,10/19/2019,DAYTON,1,07:11,NO,2,1,1,PASS,1,"BURDETTE, STEVEN","DEFILIPPO, GAVEN SIDELINE","DEFILIPPO, GAVEN SIDELINE PASS COMPLETE TO BURDETTE, STEVEN FOR 1 YARD TO THE UD0, TOUCHDOWN, CLOCK 06:07.",W
23,2019,DEFENSE,10/19/2019,DAYTON,1,06:07,YES,1,10,26,PASS,17,"HURD, MARKUS","COOK, JACK SIDELINE","COOK, JACK SIDELINE PASS COMPLETE TO HURD, MARKUS FOR 17 YARDS TO THE UD43, 1ST DOWN UD (SCOTT, JALON).",L
24,2019,DEFENSE,10/19/2019,DAYTON,1,06:07,NO,1,10,43,RUN,-3,"CHISHOLM, JAKE",n/a,"CHISHOLM, JAKE RUSH OVER LEFT END FOR LOSS OF 3 YARDS TO THE UD40, FUMBLE FORCED BY KATZ, PETER, FUMBLE BY CHISHOLM, JAKE RECOVERED BY STET ANDREWS, ANTONIO AT UD46.",W
25,2019,OFFENSE,10/19/2019,DAYTON,1,05:26,YES,1,10,46,RUN,2,"BLACKMON, CHASE",n/a,"BLACKMON, CHASE RUSH OVER LEFT TACKLE FOR 2 YARDS TO THE UD44 (NEWBOLD,MICHAEL).",L
26,2019,OFFENSE,10/19/2019,DAYTON,1,05:26,NO,2,8,44,PASS,0,"BLACKMON, CHASE","DEFILIPPO, GAVEN SCREEN","DEFILIPPO, GAVEN SCREEN PASS INCOMPLETE TO BLACKMON, CHASE.",L
27,2019,OFFENSE,10/19/2019,DAYTON,1,05:26,NO,3,8,44,PASS,31,"BURDETTE, STEVEN","DEFILIPPO, GAVEN DEEP OUT","DEFILIPPO, GAVEN DEEP OUT PASS COMPLETE TO BURDETTE, STEVEN FOR 31 YARDS TO THE UD13, 1ST DOWN STET (BROOM, SAM).",W
28,2019,OFFENSE,10/19/2019,DAYTON,1,05:26,NO,1,10,13,PASS,0,"BURDETTE, STEVEN","DEFILIPPO, GAVEN DEEP OUT","DEFILIPPO, GAVEN DEEP OUT PASS INCOMPLETE TO BURDETTE, STEVEN.",L
29,2019,OFFENSE,10/19/2019,DAYTON,1,05:26,NO,2,10,13,PASS,6,"NAILS, JEREMIAH","DEFILIPPO, GAVEN SIDELINE","DEFILIPPO, GAVEN SIDELINE PASS COMPLETE TO NAILS, JEREMIAH FOR 6 YARDS TO THE UD7 (EASTERLING, BRANDON).",W
30,2019,OFFENSE,10/19/2019,DAYTON,1,05:26,NO,3,4,7,PASS,0,"LEARY, JALEN","DEFILIPPO, GAVEN SCREEN","DEFILIPPO, GAVEN SCREEN PASS INCOMPLETE TO LEARY, JALEN (OBRINGER, NATE).",L
31,2019,OFFENSE,10/19/2019,DAYTON,1,05:26,NO,4,4,7,RUN,-4,"MESSINA, JONNY",n/a,"MESSINA, JONNY RUSH OVER RIGHT END FOR LOSS OF 4 YARDS TO THE UD11 (EASTERLING, BRANDON).",L
32,2019,DEFENSE,10/19/2019,DAYTON,1,03:14,YES,1,10,11,RUN,3,"PROPHIT, SEAN",n/a,"PROPHIT, SEAN RUSH OVER RIGHT TACKLE FOR 3 YARDS TO THE UD14 (STEPHENS, HUNTER;WINSTON, JASON).",W
33,2019,DEFENSE,10/19/2019,DAYTON,1,03:14,NO,2,7,14,PASS,12,"HURD, MARKUS","COOK, JACK SIDELINE","COOK, JACK SIDELINE PASS COMPLETE TO HURD, MARKUS FOR 12 YARDS TO THE UD26, 1ST DOWN UD (HENDERSON, JJ).",L
34,2019,DEFENSE,10/19/2019,DAYTON,1,03:14,NO,1,10,26,PASS,15,"SKIBINSKI, RYAN","COOK, JACK DEEP OUT","COOK, JACK DEEP OUT PASS COMPLETE TO SKIBINSKI, RYAN FOR 15 YARDS TO THE UD41, 1ST DOWN UD (SCOTT, JALON), PENALTY STET HOLDING DECLINED.",L
35,2019,DEFENSE,10/19/2019,DAYTON,1,03:14,NO,1,10,41,PENALTY OPP,0,n/a,n/a,"COOK, JACK POST PASS INCOMPLETE TO SKIBINSKI, RYAN (HENDERSON, JJ), PENALTY STET PASS INTERFERENCE (HENDERSON, JJ) 15 YARDS TO THE STET44, 1ST DOWN UD, NO PLAY.",W
36,2019,DEFENSE,10/19/2019,DAYTON,1,03:14,NO,1,10,44,RUN,-1,"CHISHOLM, JAKE",n/a,"CHISHOLM, JAKE RUSH OVER RIGHT END FOR LOSS OF 1 YARD TO THE STET45 (DUNCAN, COLBY).",W
37,2019,DEFENSE,10/19/2019,DAYTON,1,03:14,NO,2,11,45,PASS,0,"HURD, MARKUS","COOK, JACK DEEP OUT","COOK, JACK DEEP OUT PASS INCOMPLETE TO HURD, MARKUS (LAWRENCE, DWIGHT).",L
38,2019,DEFENSE,10/19/2019,DAYTON,1,03:14,NO,3,11,45,PASS,-5,"COOK, JACK",n/a,"COOK, JACK SACKED FOR LOSS OF 5 YARDS TO THE 50 YARDLINE (ANDREWS, ANTONIO).",W
39,2019,OFFENSE,10/19/2019,DAYTON,2,14:50,YES,1,10,27,PASS,7,"BURDETTE, STEVEN","DEFILIPPO, GAVEN SIDELINE","DEFILIPPO, GAVEN SIDELINE PASS COMPLETE TO BURDETTE, STEVEN FOR 7 YARDS TO THE STET34 (WATSON, A.J.).",W
